workerid,pOChoice,pTChoice,primeTypeText,rt,responseType,WithBet,correctPChoices,responseChoice,WithCatN,responseChoiceText,responseTypeText,correctPOChoice,WithCat,primeType,BetCat,BetCatN,trial_type,goodPOChoice,WithBetN,correctPTChoice,primeStrength,primeStrengthText,goodPTChoice,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,"""1""","""1""","""ALL""",8818,3,"""within""",false,"""1""",3,"""better""","""ALL""",false,"""ALL""",3,"""ALLALL""",1296,"""filler""",0,1,false,1,"""strong""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""0""","""SOME""",7290,1,"""between""",true,"""1""",0,"""better""","""NUM4""",true,"""SOME""",0,"""SOMENUM4""",18,"""response""",0,0,true,1,"""strong""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""0""","""NUM4""",19418,1,"""within""",true,"""1""",1,"""better""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,0,"""weak""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""0""","""NUM4""",8301,1,"""within""",true,"""1""",1,"""better""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,0,"""weak""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""SOME""",13939,1,"""between""",true,"""1""",0,"""better""","""NUM4""",true,"""SOME""",0,"""SOMENUM4""",18,"""response""",0,0,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""1""","""NUM4""",6663,0,"""between""",true,"""1""",1,"""better""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",1,0,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""0""","""SOME""",8369,0,"""within""",true,"""1""",0,"""better""","""SOME""",true,"""SOME""",0,"""SOMESOME""",6,"""response""",1,1,true,1,"""strong""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""SOME""",16513,1,"""between""",true,"""1""",0,"""better""","""NUM4""",true,"""SOME""",0,"""SOMENUM4""",18,"""response""",0,0,true,1,"""strong""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""0""","""SOME""",10428,1,"""between""",true,"""1""",0,"""better""","""NUM4""",true,"""SOME""",0,"""SOMENUM4""",18,"""response""",0,0,true,0,"""weak""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""SOME""",10306,1,"""between""",true,"""0""",0,"""weak""","""NUM4""",true,"""SOME""",0,"""SOMENUM4""",18,"""response""",0,0,true,1,"""strong""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""NUM4""",8403,1,"""within""",true,"""1""",1,"""better""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,1,"""strong""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""1""","""SOME""",9665,1,"""between""",true,"""1""",0,"""better""","""NUM4""",true,"""SOME""",0,"""SOMENUM4""",18,"""response""",1,0,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""0""","""NUM4""",19771,0,"""between""",true,"""1""",1,"""better""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",0,0,true,1,"""strong""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""0""","""NUM6""",6244,4,"""within""",true,"""1""",4,"""better""","""NUM6""",true,"""NUM6""",4,"""NUM6NUM6""",7776,"""filler""",1,1,true,0,"""weak""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""1""","""SOME""",9435,0,"""within""",true,"""1""",0,"""better""","""SOME""",true,"""SOME""",0,"""SOMESOME""",6,"""response""",1,1,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""0""","""NUM4""",6787,1,"""within""",true,"""1""",1,"""better""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,1,"""strong""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""1""","""NUM4""",5843,0,"""between""",true,"""1""",1,"""better""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",1,0,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""0""","""NUM6""",5265,4,"""within""",true,"""0""",4,"""weak""","""NUM6""",true,"""NUM6""",4,"""NUM6NUM6""",7776,"""filler""",1,1,true,0,"""weak""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""1""","""ALL""",6411,3,"""within""",false,"""0""",3,"""weak""","""ALL""",false,"""ALL""",3,"""ALLALL""",1296,"""filler""",0,1,false,1,"""strong""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""NUM4""",6001,0,"""between""",true,"""1""",1,"""better""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",0,0,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""SOME""",7202,0,"""within""",true,"""1""",0,"""better""","""SOME""",true,"""SOME""",0,"""SOMESOME""",6,"""response""",0,1,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
